Sr No,Product Name,,BoM,Material,Surface Finish,Surface Area(mm2),Thickness(mm),Unit Weight(kg),Total Weight(kg),UoM,Quantity
815,CS04-11-005SM,DRAG CHAIN CLAMP-1,CS04-11-000SA] CSR V4 SMALL DRAWER,AISI 1020,POWDER COATING,8576.92,3,0.08,3.84,Unit,48
816,CS04-22-025SM_R1,FRAME ALIGNMENT CLAMP-1,"CS04-22-000SA_R2] CSR V4 SMALL DRAWER CAGE WELDING, CS04-25-000SA_R2] CSR V4 SMALL DRAWER CAGE WELDING",AISI 1020,POWDER COATING,1392.01,3,0.01,2.88,Unit,288
817,CS04-23-011SM,DRAG CHAIN FIXED CLAMP,"CS04-23-000SA_R2] CSR V4 SMALL CANISTER (4 DRAWERS), CS04-28-000SA_R2] CSR V4 BIG CANISTER (4 DRAWERS)",AISI 1020,POWDER COATING,7561.89,3,0.08,3.84,Unit,48
818,SR05-04-02-011,WIRE DUCT,"SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME, SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME",AISI 1020,BLUE POWDER COAT,64981.35,3,0.73,11.68,Unit,16
819,SR05-00-03-010_R2,RACK + LINEAR GUIDE MTG PLATE,SR05-06-24-000SA_R1] PUSHER ASSEMBLY,AISI 1020,BLUE POWDER COAT,17408.78,3,0.18,0.72,Unit,4
820,SR05-00-01-012,SUPPORT MEMBER - 1,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BlUE POWDER COAT,34664.66,3,0.39,3.12,Unit,8
821,SR05-00-01-029,SIDE COVER MTG BRACKET,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,12494.38,3,0.13,0.52,Unit,4
822,SR05-00-01-033_R2,DRAG CHAIN MTG BRACKET,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,25828.14,3,0.28,0.56,Unit,2
823,SR05-00-01-038,STOPPER FOR AGV,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,4531.35,3,0.04,0.64,Unit,16
824,SR05-04-11-003_R1,STIFFNER PLATE,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,IVORY POWDER COAT,47911.01,3,0.51,4.08,Unit,8
825,SR05-04-21-009,DOCK MTG SUPPORT,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,309174.35,3,3.5,7,Unit,2
826,SR05-04-21-021,GUIDE BLOCK STOPPER + MTG BRACKET,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,23561.32,3,0.26,2.08,Unit,8
827,SR05-04-21-057,BACK COVER MTG BRACKET - 1,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,14755.26,3,0.16,0.64,Unit,4
828,SR05-04-21-058,BACK COVER MTG BRACKET - 2,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,17816.7,3,0.3,0.6,Unit,2
829,SR05-04-21-060,BACK COVER MTG BRACKET - 3,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,5738.12,3,0.09,0.36,Unit,4
830,SR05-06-21-034_R2,CABLE TIE MTG BRACKET,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,5474.3,3,0.05,0.1,Unit,2
831,SR05-04-21-003,HORIZONTAL SUPPORT - 2,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,318427.31,3,3.65,7.3,Unit,2
832,SR05-04-21-004,HORIZONTAL SUPPORT - 3,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,597413.54,3,6.91,13.82,Unit,2
833,SR05-04-21-030,HORIZONTAL SUPPORT - 5,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,310288.57,3,3.56,7.12,Unit,2
834,SR05-04-21-017,HORIZONTLE STIFFNER,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,64088.41,3,0.72,7.2,Unit,10
835,SR05-04-32-015,LOCKING CLAMP,SR05-06-32-000SA] BELT CONVEYOR (RIGHT),AISI 1020,ZINC COATING,805.32,3,0.01,0.04,Unit,4
836,SR05-04-32-031,SMALL CONVEYOR FRAME,SR05-06-32-000SA] BELT CONVEYOR (RIGHT),AISI 1020,BLUE POWDER COAT,179833.48,3,1.99,3.98,Unit,2
837,SR05-00-13-007_R2,SENSOR MOUNTING PLATE,SR05-06-33-000SA] PUSHER - A (RIGHT),AISI 1020,BLUE POWDER COAT,3015.8,3,0.03,0.12,Unit,4
838,AV01-06-01-004,TRACK GAUGE,"SR05-06-31-000SA] ASRS STATION - 2 (LEFT), AV01-08-00-000MA_R1] AUTOMATIC VISION",AISI 1020,BLUE POWDER COAT,4767.75,3,0.05,0.2,Unit,4
839,AV01-06-01-005,TRACK GAUGE,"SR05-06-31-000SA] ASRS STATION - 2 (LEFT), AV01-08-00-000MA_R1] AUTOMATIC VISION",AISI 1020,BLUE POWDER COAT,4767.75,3,0.05,0.2,Unit,4
840,SR05-00-11-007,JB MTG PLATE,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BLUE POWDER COAT,698707.34,3,8.1,16.2,Unit,2
841,SR05-00-11-015,CONNECTOR MTG PLATE,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BLUE POWDER COAT,72582.9,3,0.82,1.64,Unit,2
842,SR05-04-31-001,HORIZONTAL SUPPORT - 1,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BLUE POWDER COAT,122857.52,3,1.37,10.96,Unit,8
843,SR05-04-31-003,HORIZONTAL SUPPORT - 2,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BLUE POWDER COAT,90482.19,3,1.01,4.04,Unit,4
844,SR05-04-31-004,VERTICAL SUPPORT - 1,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BLUE POWDER COAT,191531.35,3,2.09,16.72,Unit,8
845,SR05-04-31-005,HORIZONTAL SUPPORT - 3,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BLUE POWDER COAT,62667.29,3,0.68,5.44,Unit,8
846,SR05-04-31-006,HORIZONTAL SUPPORT - 4,SR05-06-31-000SA] ASRS STATION - 2 (LEFT),AISI 1020,BlUE POWDER COAT,70919.68,3,0.78,15.6,Unit,20
847,CP03-30-01-002,I1 - VERTICAL SUPPORT CV TABLE,"CP03-30-01-000SA] CP03-10 STRUCTURE, CP03-34-01-000SA] CP03-10 STRUCTUR",AISI 1020,BLUE POWDER COAT,167201.99,3,1.82,43.66,Unit,24
848,CP03-30-08-002,GLOBAL EMERGENCY CLAMP,CP03-30-08-000SA] EMERGENCY SWITCH BOX,AISI 1020,IVORY POWDEER COAT,18984.13,3,0.2,0.4,Unit,2
849,SC09-00-19-002,DOCK CLAMP,CP03-30-09-000SA] CHARGING DOCK ASSY.,AISI 1020,BLUE POWDER COAT,82900.36,3,0.91,23.66,Unit,26
850,CL04-08-07-009,GLASS HOLDER,CP03-30-04-000SA_R1] Car parking cover,AISI 1020,IVORY POWDER COAT,10505.8,3,0.11,0.88,Unit,8
851,CP04-22-01-024,TRACK GUAGE,"CP03-30-00-000MA_R1] CAR PARKING, CP03-32-00-000MA_R1] CAR PARKING, CP03-34-00-000MA_R1] CAR PARKING, MB04-07-00-000MA_R1] MAIN JUNCTION BOX",AISI 1020,BLUE POWDER COAT,4123.34,3,0.04,1.04,Unit,26
852,CP04-22-01-025,TRACK GUAGE,"CP03-30-00-000MA_R1] CAR PARKING, CP03-32-00-000MA_R1] CAR PARKING, CP03-34-00-000MA_R1] CAR PARKING, MB04-07-00-000MA_R1] MAIN JUNCTION BOX",AISI 1020,BLUE POWDER COAT,4123.34,3,0.04,1.04,Unit,26
853,CP03-28-05-004,K 2-TOP HORIZONTAL SUPPORT,CP03-28-05-000SA_R1] V4 TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,29564.33,3,0.3079,1.24,Unit,4
854,CP03-33-05-003,BOTTOM FRAME-CV TABLE WR,CP03-28-05-000SA_R1] V4 TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,676794.35,3,7.8468,15.7,Unit,2
855,AV01-08-09-002,LED FRAME,AV01-08-09-000SA] LIGHT TRAY,AISI 1020,ZINC COATING,219678.69,3,2.45,4.9,Unit,2
856,AV01-08-01-004,L2-HORITONTAL SUPPORT,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,70505.65,3,0.77,3.08,Unit,4
857,AV01-08-01-001,L4-HORITONTAL SUPPORT,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,70414.86,3,0.76,3.04,Unit,4
858,AV01-08-01-006,L1-VERTICAL SUPPORT,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,180349.7,3,1.98,15.84,Unit,8
859,AV01-08-01-013,L-SLIDE RAIL CLAMP,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,97510.78,3,1.09,4.36,Unit,4
860,AV01-08-01-002,HORIZONTAL SUPPORT FOR TRACK,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,107554.67,3,1.2,4.8,Unit,4
861,AV01-00-00-008,CENTER SUPPORT PLATE,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,34748.36,3,0.36,1.44,Unit,4
862,AV01-08-01-024,SUPPORT MEMBER,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,57932,3,0.64,2.56,Unit,4
863,AV01-08-01-005,L3-HORITONTAL SUPPORT,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,70411.43,3,0.77,3.08,Unit,4
864,AV01-06-01-024_R1,HORIZONTAL SUPPORT FOR TRACK,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,107974.63,3,1.22,4.88,Unit,4
865,AV01-08-01-031,CAMERA CLAMP,AV01-08-01-000SA] AV STRUCTURE,AISI 1020,BLUE POWDER COAT,34480.57,3,0.38,0.76,Unit,2
866,US04-18-09-004_R1,GLASS ASSEMBLY PART-3,US04-18-09-000SA_R1] GLASS ASSEMBLY,AISI 1020,IVORY POWDER  COAT,12965.52,3,0.13,1.04,Unit,8
867,US04-18-09-005_R1,GLASS ASSEMBLY PART-3,US04-18-09-000SA_R1] GLASS ASSEMBLY,AISI 1020,IVORY POWDER  COAT,13972.61,3,0.15,1.2,Unit,8
868,US04-11-08-017,SENSOR MOUNTING CLAMP,US04-24-08-000SA_R2] TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,1984.08,3,0.02,0.16,Unit,8
869,US04-21-08-003,MOTOR CLAMP,US04-24-08-000SA_R2] TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,9585.18,3,0.1,0.4,Unit,4
870,US04-21-08-025,LED BASE CLAMP,US04-24-08-000SA_R2] TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,20342.34,3,0.21,0.84,Unit,4
871,US04-24-08-004,EM LOCK CLAMP,US04-24-08-000SA_R2] TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,31206.83,3,0.34,1.36,Unit,4
872,US04-21-10-016,MAGNET CLAMP,US04-25-10-000SA_R1] JB,AISI 1020,IVORY POWDER COAT,2270.32,3,0.02,0.16,Unit,8
873,US04-21-10-029,WIRE ROUTING CLAMP,US04-25-10-000SA_R1] JB,AISI 1020,IVORY POWDER COAT,30122.62,3,0.34,1.36,Unit,4
874,US04-22-10-053,HINGE CLAMP,US04-25-10-000SA_R1] JB,AISI 1020,IVORY POWDER COAT,3029.03,3,0.03,0.24,Unit,8
875,US04-23-11-002,WIRE DUCT ROUTING,US04-24-11-000SA] US WIRE DUCT,AISI 1020,IVORY POWDER COAT,26225.05,3,0.26,1.04,Unit,4
876,PD01-01-00-003,BOTTOM DOOR RESTING CLAMP,US04-24-00-000MA_R1] USER STATION,AISI 1020,RED POWDER COAT,12521.42,3,0.13,1.04,Unit,8
877,MB04-01-01-015,BASE PLATE-2,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,727510.67,3,8.5,17,Unit,2
878,MB04-01-01-050,WIRE DUCT CLAMP,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,3613.02,3,0.03,0.24,Unit,8
879,MB04-04-01-023,9 - Horizontal support,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,70794.34,3,0.77,1.54,Unit,2
880,MB04-04-01-038,CENTER SUPPORT PLATE,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,34598.48,3,0.36,5.04,Unit,14
881,MB04-07-01-001_R1,VERTICAL SUPPORT,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,250187.11,3,2.71,21.68,Unit,8
882,MB04-07-01-002,K1 - Horizontal support,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,70676.45,3,0.77,15.4,Unit,20
883,MB04-07-01-003,K5 - Horizontal support,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,70890.89,3,0.78,4.68,Unit,6
884,MB04-07-01-004,BASE PLATE-2,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,589090.82,3,6.87,27.48,Unit,4
885,MB04-07-01-006,TOP - BASE PLATE,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,761380.11,3,8.93,17.86,Unit,2
886,MB04-07-01-010,K4 - Horizontal support,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,70968.61,3,0.78,4.68,Unit,6
887,MB04-07-01-020_R1,TOP HORIZONTAL SUPPORT,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,58513.25,3,0.63,5.04,Unit,8
888,MB04-07-01-042,M5 HORIZONTAL SUPPORT FOR TRACK,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,107868.68,3,1.2,16.8,Unit,14
889,MB04-04-01-005,TRANSFORMER LOCATOR,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,13396.69,3,0.15,0.6,Unit,4
890,MB04-04-01-006,TRANSFORMER LOCATOR,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,12311.24,3,0.13,0.26,Unit,2
891,MB04-07-01-084,EHTERNET SWITCH MTG PILLAR,MB04-07-01-000SA_R1] MB STRUCTURE,AISI 1020,BLUE POWDER COAT,67297.17,3,0.74,2.96,Unit,4
892,MB04-04-02-005,ETHERNET SWITCH WIRE ROUTING PLATE,MB04-07-00-000MA_R1] MAIN JUNCTION BOX,AISI 1020,BLUE POWDER COAT,146248.99,3,1.67,3.34,Unit,2
893,MB04-04-00-020_R1,EM LOCK CLAMP,MB04-07-00-000MA_R1] MAIN JUNCTION BOX,AISI 1020,BLUE POWDER COAT,22431.71,3,0.24,0.48,Unit,2
894,PD01-01-00-040,DOOR RESTING CLAMP,MB04-07-00-000MA_R1] MAIN JUNCTION BOX,AISI 1020,RED POWDER COAT,19829.75,3,0.21,0.42,Unit,2
895,HS06-04-01-001,G7 - HORIZONTAL SUPPORT FOR TRACK,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,107837.79,3,1.21,4.84,Unit,4
896,HS06-04-01-002,VERTICAL SUPPORT,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,166851.28,3,1.81,14.48,Unit,8
897,HS06-04-01-004,HORIZONTAL SUPPORT,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,70357.49,3,0.76,6.08,Unit,8
898,HS06-04-01-007,HORIZONTAL SUPPORT,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,82417.44,3,0.91,3.64,Unit,4
899,HS06-04-01-008,TEMP. METER MTG PLATE,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COATING,51091.64,3,0.58,1.16,Unit,2
900,HS06-04-01-011,HORIZONTAL SUPPORT,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,70583.25,3,0.77,13.86,Unit,18
901,HS06-04-01-016,G8-HORIZONTAL SUPPORT,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,65923.88,3,0.71,1.42,Unit,2
902,HS06-04-01-018,HORIZONTAL SUPPORT FOR TRACK,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,106645.65,3,1.18,4.72,Unit,4
903,HS06-00-01-007,VERTICAL SUPPORT FOR TRACK,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,33944.77,3,0.37,1.48,Unit,4
904,HS06-04-01-015,I3 - BASE HORIZONTAL MEMBER,HS06-04-01-000SA] HS MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,122429.51,3,1.36,10.88,Unit,8
905,HS06-04-07-001,HS-RD-HOROZONTAL MEMBER-1,HS06-04-07-000SA] ROTATING DOCK SUPPORT,AISI 1020,BLUE POWDER COAT,113483.94,3,1.27,5.08,Unit,4
906,HS06-04-00-011,HS-RD-HOROZONTAL MEMBER-3,HS06-04-07-000SA] ROTATING DOCK SUPPORT,AISI 1020,BLUE POWDER COAT,16534.17,3,0.17,0.68,Unit,4
907,HS06-00-04-002,MOUNTING PLATE,HS06-04-04-000SA] MOTOR ASSY,AISI 1020,BLUE POWDER COAT,9630.08,3,0.09,0.18,Unit,2
908,HS06-05-05-011,SEALING BED INSIDE PLATE,HS06-05-05-000SA_R1] HS06-05-05-000SA_R1,AISI 1020,BLUE POWDER COAT,9379.08,3,0.09,0.18,Unit,2
909,HS06-05-05-012,SEALING BED INSIDE PLATE,HS06-05-05-000SA_R1] HS06-05-05-000SA_R1,AISI 1020,BLUE POWDER COAT,14219.08,3,143.1,572.4,Unit,4
910,HS06-01-26-001,BASE PLATE,HS06-04-26-000SA] MOTOR CONTROLLER BOX,AISI 1020,BLUE POWDER COAT,137689.61,3,1.59,3.18,Unit,2
911,HS06-00-00-001,VERTICAL SUPPORT FOR TRACK,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,BLUE POWDER COAT,26532.07,3,0.29,1.16,Unit,4
912,HS06-00-01-022,LED MOUNTING PLATE,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,BLUE POWDER COAT,12588.31,3,0.13,0.26,Unit,2
913,PD01-01-00-029,DOOR RESTING CLAMP,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,RED POWDER COAT,16304.18,3,0.16,0.32,Unit,2
914,PR05-14-10-022,HM PRINTER TOP ASSEMBLY - 02,PR05-15-10-000SA] PRINTER STATION STRUCTURE,AISI 1020,BLUE POWDER COAT,60960.55,3,0.66,1.32,Unit,2
915,PR05-15-10-002,HM PRINTER TOP ASSEMBLY - 01,PR05-15-10-000SA] PRINTER STATION STRUCTURE,AISI 1020,BLUE POWDER COAT,59728.01,3,0.64,1.28,Unit,2
916,PR05-15-03-011,S-PART RESTING PART,PR05-15-03-000SA] PRINTER STATION TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,48234.71,3,0.54,1.08,Unit,2
917,PS07-28-04-040,MOTOR CLAMP,PS07-28-04-000SA] 7X4 MULTI-DOSE PACK SEPARATOR BOTTOM ASSEMBLY,AISI 1020,BLUE POWDER COAT,40379.76,3,0.43,1.72,Unit,4
918,PS07-28-38-002,BASE PLATE-02,PS07-28-38-000SA] 7X4 PACK SEPARATOR TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,386287.01,3,4.33,17.32,Unit,4
919,UL08-02-13-008,STOPPER ASSEMBLY MOUNTING CLAMP,UL08-07-13-000SA] STOPPER ASSEMBLY,AISI 1020,BLUE POWDER COAT,19044.64,3,0.21,0.42,Unit,2
920,UL08-07-02-008,F8-HORIZONTAL SUPPORT FOR ECENTRIC BASE,UL08-08-02-000SA] UL MAIN STRUCTURE,AISI 1020,BLUE POWDER COAT,87510.81,3,0.95,1.9,Unit,2
921,TP01-00-00-020,CONVEYER PACKAGING CLAMP,UL08-08-00-000MA] MAIN ASSEMBLY OF UL,AISI 1020,RED POWDER COAT,49509.32,3,0.544,2.18,Unit,4
922,DD01-04-46-040_R3,TOP MID FRONT C-CHANNEL,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,Zinc Coating,99626.17,3,1.09,2.18,Unit,2
923,DD01-04-46-041_R3,TOP MID Back C- Channel,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,Zinc Coating,99281.88,3,1.09,2.18,Unit,2
924,DD01-04-46-108,KEEPER MTG CLAMP,DD01-04-46-000SA_R5] 50X50 MID PF TRAY,AISI 1020,BLUE POWDER COAT,14890.28,3,0.16,0.32,Unit,2
925,DD01-04-48-025_R2,MOTOR MOUNTING CLAMP-2,DD01-04-48-000SA_R5] BOTTOM PF TRAY,AISI 1020,BLUE POWDER COAT,14943.51,3,0.15,0.6,Unit,4
926,DD01-04-79-001_R1,WHEEL MTG BRACKET - 1,DD01-04-79-000SA_R1] WHEEL MTG CLAMP ASSEM 1,AISI 1020,BLUE POWDER COAT,13091.72,3,0.14,0.56,Unit,4
927,DD01-04-80-001_R1,WHEEL MTG BRACKET - 2,DD01-04-80-000SA_R1] WHEEL MTG CLAMP ASSEM 2,AISI 1020,BLUE POWDER COAT,13215.83,3,0.14,0.56,Unit,4
928,DD01-04-50-196,CASTER BALL MTG BRACKET,DD01-04-50-000SA_R4] Robot Trolley,AISI 1020,BLUE POWDER COAT,16984.89,3,0.17,1.36,Unit,8
929,SC09-03-35-001_R1,MOTOR MTG CLAMP LEFT,SC09-03-35-000SA] DOSECAR MOTOR ASSEMBLY LEFT,AISI 1020,BLACK POWDER COAT,13169.18,3,0.11,2.2,Unit,20
930,SC09-03-36-001_R1,MOTOR MTG CLAMP RIGHT,SC09-03-36-000SA] DOSECAR MOTOR ASSEMBLY,AISI 1020,BLACK POWDER COAT,13169.18,3,0.11,2.2,Unit,20
931,SR05-04-02-052,VERTICAL SUPPORT 1,SR05-04-02-000SA_R2] ASRS STRUCTURE SIDE FRAME,AISI 1020,BLUE POWDER COAT,403248.95,3,4.61,9.22,Unit,2
932,SR05-04-03-001_R2,VERTICAL SUPPORT 1,SR05-04-03-000SA_R2] ASRS STRUCTURE SIDE FRAME,AISI 1020,BLUE POWDER COAT,403256.95,3,4.61,9.22,Unit,2
933,SR05-04-21-001,HORIZONTAL SUPPORT - 1,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BLUE POWDER COAT,280444.77,3,3.19,6.38,Unit,2
934,SR05-05-21-057_R2,SUPPORT MEMBER - 2,SR05-06-21-000SA_R1] ASRS STATION - 1 (RIGHT),AISI 1020,BlUE POWDER COAT,44057.86,3,0.48,2.88,Unit,6
935,US04-24-08-001,BASE PLATE,US04-24-08-000SA_R2] TOP ASSEMBLY,AISI 1020,IVORY POWDER COAT,897636.57,3,10.39,41.56,Unit,4
936,US04-21-00-016,DISPLAY ARM,US04-24-00-000MA_R1] USER STATION,AISI 1020,BLUE POWDER COAT,73647.51,3,0.83,3.32,Unit,4
937,PD01-01-00-020,ROTATING DOCK CLAMP 1,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,RED POWDER COAT,108583.48,3,1.21,2.42,Unit,2
938,HS06-04-00-008,MOTOR CLAMP,HS06-04-00-000MA_R2] HEAT SEAL,AISI 1020,BLUE POWDER COAT,45503.63,3,0.48,1.92,Unit,4
939,DR02-02-02-013,DRAWER CASING SUPPORT,"DR02-04-02-000SA_R3] DRAWER MAIN CASING, DR02-04-06-000SA_R1] DRAWER MAIN CASING, MD01-02-01-000SA_R1] MFD MAIN CASING",AISI 1020,POWDER COATING,8057.28,3,0.08,30.4,Unit,380
940,PR05-14-10-003,RIB FOR PR05-14-10-002,PR05-15-10-000SA] PRINTER STATION STRUCTURE,AISI 1020,BLUE POWDER COAT,1046.84,3,0.01,0.04,Unit,4
941,PR05-14-10-023,RIB FOR PR05-14-10-022,PR05-15-10-000SA] PRINTER STATION STRUCTURE,AISI 1020,BLUE POWDER COAT,727.02,3,0.01,0.04,Unit,4
942,PR05-07-02-009,TIE HOLDER,PR05-15-08-000SA] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,23281.64,3,0.24,0.48,Unit,2
943,PR05-07-02-010,TIE HOLDER,PR05-15-08-000SA] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,9846.81,3,0.1,0.2,Unit,2
944,CP03-22-02-004,LATCH WELDING CLAMP,"PR05-15-08-000SA] JUNCTION BOX, PR05-15-25-000SA] JUNCTION BOX, CL04-10-03-000SA] CL04-TOP JUNCTION BOX, PS07-28-23-000SA] PACK SEPARATOR JUNCTION BOX, UL08-07-06-000SA] UL JUNCTION BOX, SR05-04-20-000SA] ASRS JUNCTION BOX, SR05-06-33-000SA] PUSHER - A (RIGHT), CP03-30-02-000SA] CP03-10 - JB, AV01-08-06-000SA_R1] JUNCTION BOX, HS06-04-11-000SA] HS JUNCTION BOX",AISI 1020,BLUE POWDER COAT,1073.12,3,0.01,112.68,Unit,48
945,PR05-07-31-007,TIE HOLDER 1,PR05-15-25-000SA] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,23699.3,3,0.25,1,Unit,4
946,PR05-12-25-007,TIE HOLDER 2,PR05-15-25-000SA] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,8967.08,3,0.09,0.18,Unit,2
947,PR05-15-25-008,WIRE ROUTING CLAMP,PR05-15-25-000SA] JUNCTION BOX,AISI 1020,BLUE POWDER COAT,10623.6,3,0.1,0.2,Unit,2
948,PR05-15-03-012,RIB OF PR05-15-03-011,PR05-15-03-000SA] PRINTER STATION TOP ASSEMBLY,AISI 1020,BLUE POWDER COAT,4332.95,3,0.04,0.08,Unit,2
949,PR05-15-16-012,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,73775.55,3,0.81,1.62,Unit,2
950,PR05-11-01-004,DOOR TOP STIFFNER-1,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,6678.01,3,0.07,0.28,Unit,4
951,PR05-11-01-005,DOOR TOP STIFFNER-2,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,8224.8,3,0.08,0.16,Unit,2
952,PR05-15-16-010,STIFFNER-01,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,72658.44,3,0.79,3.16,Unit,4
953,PR05-15-16-011,DOOR STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,57593.48,3,0.63,1.26,Unit,2
954,PR05-15-16-013,STIFFNER,PR05-15-16-000SA] PRINTER DOOR,AISI 1020,IVORY POWDER COAT,56677.3,3,0.62,1.24,Unit,2
